Application,Time,Throughput
1,13445,0.000000
2,13445,0.000000
0,13450,0.000000
1,13450,0.000000
2,13450,0.000000
0,13455,0.000000
1,13455,0.000000
2,13455,0.000000
0,13460,0.000000
1,13460,0.000000
2,13460,0.000000
0,13465,0.000000
1,13465,0.000000
2,13465,0.000000
0,13470,0.000000
1,13470,0.000000
2,13470,0.000000
0,13475,0.000000
1,13475,0.000000
2,13475,0.000000
0,13480,0.000000
1,13480,0.000000
2,13480,0.000000
0,13485,0.000000
1,13485,0.000000
2,13485,0.000000
0,13490,0.000000
1,13490,0.000000
2,13490,0.000000
0,13495,0.000000
1,13495,0.000000
2,13495,0.000000
0,13500,0.000000
1,13500,0.000000
2,13500,0.000000
0,13505,0.000000
1,13505,0.000000
2,13505,0.000000
0,13510,0.000000
1,13510,0.000000
2,13510,0.000000
0,13515,0.000000
1,13515,0.000000
2,13515,0.000000
0,13520,0.000000
1,13520,0.000000
2,13520,0.000000
0,13525,0.000000
1,13525,0.000000
2,13525,0.000000
0,13530,0.000000
1,13530,0.000000
2,13530,0.000000
0,13535,0.000000
1,13535,0.000000
2,13535,0.000000
0,13540,0.000000
1,13540,0.000000
2,13540,0.000000
0,13545,0.000000
1,13545,0.000000
2,13545,0.000000
0,13550,0.000000
1,13550,0.000000
2,13550,0.000000
0,13555,0.000000
1,13555,0.000000
2,13555,0.000000
0,13560,0.000000
1,13560,0.000000
2,13560,0.000000
0,13565,0.000000
1,13565,0.000000
2,13565,0.000000
0,13570,0.000000
1,13570,0.000000
2,13570,0.000000
0,13575,0.000000
1,13575,0.000000
2,13575,0.000000
0,13580,0.000000
1,13580,0.000000
2,13580,0.000000
0,13585,0.000000
1,13585,0.000000
2,13585,0.000000
0,13590,0.000000
1,13590,0.000000
2,13590,0.000000
0,13595,0.000000
1,13595,0.000000
2,13595,0.000000
0,13600,0.000000
1,13600,0.000000
2,13600,0.000000
0,13605,0.000000
1,13605,0.000000
2,13605,0.000000
0,13610,0.000000
1,13610,0.000000
2,13610,0.000000
0,13615,0.000000
1,13615,0.000000
2,13615,0.000000
0,13620,0.000000
1,13620,0.000000
2,13620,0.000000
0,13625,0.000000
1,13625,0.000000
2,13625,0.000000
0,13630,0.000000
1,13630,0.000000
2,13630,0.000000
0,13635,0.000000
1,13635,0.000000
2,13635,0.000000
0,13640,0.000000
1,13640,0.000000
2,13640,0.000000
0,13645,0.000000
1,13645,0.000000
2,13645,0.000000
0,13650,0.000000
1,13650,0.000000
2,13650,0.000000
0,13655,0.000000
1,13655,0.000000
2,13655,0.000000
0,13660,0.000000
1,13660,0.000000
2,13660,0.000000
0,13665,0.000000
1,13665,0.000000
2,13665,0.000000
0,13670,0.000000
1,13670,0.000000
2,13670,0.000000
0,13675,0.000000
1,13675,0.000000
2,13675,0.000000
0,13680,0.000000
1,13680,0.000000
2,13680,0.000000
0,13685,0.000000
1,13685,0.000000
2,13685,0.000000
0,13690,0.000000
1,13690,0.000000
2,13690,0.000000
0,13695,0.000000
1,13695,0.000000
2,13695,0.000000
0,13700,0.000000
1,13700,0.000000
2,13700,0.000000
0,13705,0.000000
1,13705,0.000000
2,13705,0.000000
0,13710,0.000000
1,13710,0.000000
2,13710,0.000000
0,13715,0.000000
1,13715,0.000000
2,13715,0.000000
0,13720,0.000000
1,13720,0.000000
2,13720,0.000000
0,13725,0.000000
1,13725,0.000000
2,13725,0.000000
0,13730,0.000000
1,13730,0.000000
2,13730,0.000000
0,13735,0.000000
1,13735,0.000000
2,13735,0.000000
0,13740,0.000000
1,13740,0.000000
2,13740,0.000000
0,13745,0.000000
1,13745,0.000000
2,13745,0.000000
0,13750,0.000000
1,13750,0.000000
2,13750,0.000000
0,13755,0.000000
1,13755,0.000000
2,13755,0.000000
0,13760,0.000000
1,13760,0.000000
2,13760,0.000000
0,13765,0.000000
1,13765,0.000000
2,13765,0.000000
0,13770,0.000000
1,13770,0.000000
2,13770,0.000000
0,13775,0.000000
1,13775,0.000000
2,13775,0.000000
0,13780,0.000000
1,13780,0.000000
2,13780,0.000000
0,13785,0.000000
1,13785,0.000000
2,13785,0.000000
0,13790,0.000000
1,13790,0.000000
2,13790,0.000000
0,13795,0.000000
1,13795,0.000000
2,13795,0.000000
0,13800,0.000000
1,13800,0.000000
2,13800,0.000000
0,13805,0.000000
1,13805,0.000000
2,13805,0.000000
0,13810,0.000000
1,13810,0.000000
2,13810,0.000000
0,13815,0.000000
1,13815,0.000000
2,13815,0.000000
0,13820,0.000000
1,13820,0.000000
2,13820,0.000000
0,13825,0.000000
1,13825,0.000000
2,13825,0.000000
0,13830,0.000000
1,13830,0.000000
2,13830,0.000000
0,13835,0.000000
1,13835,0.000000
2,13835,0.000000
0,13840,0.000000
1,13840,0.000000
2,13840,0.000000
0,13845,0.000000
1,13845,0.000000
2,13845,0.000000
0,13850,0.000000
1,13850,0.000000
2,13850,0.000000
0,13855,0.000000
1,13855,0.000000
2,13855,0.000000
0,13860,0.000000
1,13860,0.000000
2,13860,0.000000
0,13865,0.000000
1,13865,0.000000
2,13865,0.000000
0,13870,0.000000
1,13870,0.000000
2,13870,0.000000
0,13875,0.000000
1,13875,0.000000
2,13875,0.000000
0,13880,0.000000
1,13880,0.000000
2,13880,0.000000
0,13885,0.000000
1,13885,0.000000
2,13885,0.000000
0,13890,0.000000
1,13890,0.000000
2,13890,0.000000
0,13895,0.000000
1,13895,0.000000
2,13895,0.000000
0,13900,0.000000
1,13900,0.000000
2,13900,0.000000
0,13905,0.000000
1,13905,0.000000
2,13905,0.000000
0,13910,0.000000
1,13910,0.000000
2,13910,0.000000
0,13915,0.000000
1,13915,0.000000
2,13915,0.000000
0,13920,0.000000
1,13920,0.000000
2,13920,0.000000
0,13925,0.000000
1,13925,0.000000
2,13925,0.000000
0,13930,0.000000
1,13930,0.000000
2,13930,0.000000
0,13935,0.000000
1,13935,0.000000
2,13935,0.000000
0,13940,0.000000
1,13940,0.000000
2,13940,0.000000
0,13945,0.000000
1,13945,0.000000
2,13945,0.000000
0,13950,0.000000
1,13950,0.000000
2,13950,0.000000
0,13955,0.000000
1,13955,0.000000
2,13955,0.000000
0,13960,0.000000
1,13960,0.000000
2,13960,0.000000
0,13965,0.000000
1,13965,0.000000
2,13965,0.000000
0,13970,0.000000
1,13970,0.000000
2,13970,0.000000
0,13975,0.000000
1,13975,0.000000
2,13975,0.000000
0,13980,0.000000
1,13980,0.000000
2,13980,0.000000
0,13985,0.000000
1,13985,0.000000
2,13985,0.000000
0,13990,0.000000
1,13990,0.000000
2,13990,0.000000
0,13995,0.000000
1,13995,0.000000
2,13995,0.000000
0,14000,0.000000
1,14000,0.000000
2,14000,0.000000
0,14005,0.000000
1,14005,0.000000
2,14005,0.000000
0,14010,0.000000
1,14010,0.000000
2,14010,0.000000
0,14015,0.000000
1,14015,0.000000
2,14015,0.000000
0,14020,0.000000
1,14020,0.000000
2,14020,0.000000
0,14025,0.000000
1,14025,0.000000
2,14025,0.000000
0,14030,0.000000
1,14030,0.000000
2,14030,0.000000
0,14035,0.000000
1,14035,0.000000
2,14035,0.000000
0,14040,0.000000
1,14040,0.000000
2,14040,0.000000
0,14045,0.000000
1,14045,0.000000
2,14045,0.000000
0,14050,0.000000
1,14050,0.000000
2,14050,0.000000
0,14055,0.000000
1,14055,0.000000
2,14055,0.000000
0,14060,0.000000
1,14060,0.000000
2,14060,0.000000
0,14065,0.000000
1,14065,0.000000
2,14065,0.000000
0,14070,0.000000
1,14070,0.000000
2,14070,0.000000
0,14075,0.000000
1,14075,0.000000
2,14075,0.000000
0,14080,0.000000
1,14080,0.000000
2,14080,0.000000
0,14085,0.000000
1,14085,0.000000
2,14085,0.000000
0,14090,0.000000
1,14090,0.000000
2,14090,0.000000
0,14095,0.000000
1,14095,0.000000
2,14095,0.000000
0,14100,0.000000
1,14100,0.000000
2,14100,0.000000
0,14105,0.000000
1,14105,0.000000
2,14105,0.000000
0,14110,0.000000
1,14110,0.000000
2,14110,0.000000
0,14115,0.000000
1,14115,0.000000
2,14115,0.000000
0,14120,0.000000
1,14120,0.000000
2,14120,0.000000
0,14125,0.000000
1,14125,0.000000
2,14125,0.000000
0,14130,0.000000
1,14130,0.000000
2,14130,0.000000
0,14135,0.000000
1,14135,0.000000
2,14135,0.000000
0,14140,0.000000
1,14140,0.000000
2,14140,0.000000
0,14145,0.000000
1,14145,0.000000
2,14145,0.000000
0,14150,0.000000
1,14150,0.000000
2,14150,0.000000
0,14155,0.000000
1,14155,0.000000
2,14155,0.000000
0,14160,0.000000
1,14160,0.000000
2,14160,0.000000
0,14165,0.000000
1,14165,0.000000
2,14165,0.000000
0,14170,0.000000
1,14170,0.000000
2,14170,0.000000
0,14175,0.000000
1,14175,0.000000
2,14175,0.000000
0,14180,0.000000
1,14180,0.000000
2,14180,0.000000
0,14185,0.000000
1,14185,0.000000
2,14185,0.000000
0,14190,0.000000
1,14190,0.000000
2,14190,0.000000
0,14195,0.000000
1,14195,0.000000
2,14195,0.000000
0,14200,0.000000
1,14200,0.000000
2,14200,0.000000
0,14205,0.000000
1,14205,0.000000
2,14205,0.000000
0,14210,0.000000
1,14210,0.000000
2,14210,0.000000
0,14215,0.000000
1,14215,0.000000
2,14215,0.000000
0,14220,0.000000
1,14220,0.000000
2,14220,0.000000
0,14225,0.000000
1,14225,0.000000
2,14225,0.000000
0,14230,0.000000
1,14230,0.000000
2,14230,0.000000
0,14235,0.000000
1,14235,0.000000
2,14235,0.000000
0,14240,0.000000
1,14240,0.000000
2,14240,0.000000
0,14245,0.000000
1,14245,0.000000
2,14245,0.000000
0,14250,0.000000
1,14250,0.000000
2,14250,0.000000
0,14255,0.000000
1,14255,0.000000
2,14255,0.000000
0,14260,0.000000
1,14260,0.000000
2,14260,0.000000
0,14265,0.000000
1,14265,0.000000
2,14265,0.000000
0,14270,0.000000
1,14270,0.000000
2,14270,0.000000
0,14275,0.000000
1,14275,0.000000
2,14275,0.000000
0,14280,0.000000
1,14280,0.000000
2,14280,0.000000
0,14285,0.000000
1,14285,0.000000
2,14285,0.000000
0,14290,0.000000
1,14290,0.000000
2,14290,0.000000
0,14295,0.000000
1,14295,0.000000
2,14295,0.000000
0,14300,0.000000
1,14300,0.000000
2,14300,0.000000
0,14305,0.000000
1,14305,0.000000
2,14305,0.000000
0,14310,0.000000
1,14310,0.000000
2,14310,0.000000
0,14315,0.000000
1,14315,0.000000
2,14315,0.000000
0,14320,0.000000
1,14320,0.000000
2,14320,0.000000
0,14325,0.000000
1,14325,0.000000
2,14325,0.000000
0,14330,0.000000
1,14330,0.000000
2,14330,0.000000
0,14335,0.000000
1,14335,0.000000
2,14335,0.000000
0,14340,0.000000
1,14340,0.000000
2,14340,0.000000
0,14345,0.000000
1,14345,0.000000
2,14345,0.000000
0,14350,0.000000
1,14350,0.000000
2,14350,0.000000
0,14355,0.000000
1,14355,0.000000
2,14355,0.000000
0,14360,0.000000
1,14360,0.000000
2,14360,0.000000
0,14365,0.000000
1,14365,0.000000
2,14365,0.000000
0,14370,0.000000
1,14370,0.000000
2,14370,0.000000
0,14375,0.000000
1,14375,0.000000
2,14375,0.000000
0,14380,0.000000
1,14380,0.000000
2,14380,0.000000
0,14385,0.000000
1,14385,0.000000
2,14385,0.000000
0,14390,0.000000
1,14390,0.000000
2,14390,0.000000
0,14395,0.000000
1,14395,0.000000
2,14395,0.000000
0,14400,0.000000
1,14400,0.000000
2,14400,0.000000
0,14405,0.000000
1,14405,0.000000
2,14405,0.000000
0,14410,0.000000
1,14410,0.000000
2,14410,0.000000
0,14415,0.000000
1,14415,0.000000
2,14415,0.000000
0,14420,0.000000
1,14420,0.000000
2,14420,0.000000
0,14425,0.000000
1,14425,0.000000
2,14425,0.000000
0,14430,0.000000
1,14430,0.000000
2,14430,0.000000
0,14435,0.000000
1,14435,0.000000
2,14435,0.000000
0,14440,0.000000
1,14440,0.000000
2,14440,0.000000
0,14445,0.000000
1,14445,0.000000
2,14445,0.000000
0,14450,0.000000
1,14450,0.000000
2,14450,0.000000
0,14455,0.000000
1,14455,0.000000
2,14455,0.000000
0,14460,0.000000
1,14460,0.000000
2,14460,0.000000
0,14465,0.000000
1,14465,0.000000
2,14465,0.000000
0,14470,0.000000
1,14470,0.000000
2,14470,0.000000
0,14475,0.000000
1,14475,0.000000
2,14475,0.000000
0,14480,0.000000
1,14480,0.000000
2,14480,0.000000
0,14485,0.000000
1,14485,0.000000
2,14485,0.000000
0,14490,0.000000
1,14490,0.000000
2,14490,0.000000
0,14495,0.000000
1,14495,0.000000
2,14495,0.000000
0,14500,0.000000
1,14500,0.000000
2,14500,0.000000
0,14505,0.000000
1,14505,0.000000
2,14505,0.000000
0,14510,0.000000
1,14510,0.000000
2,14510,0.000000
0,14515,0.000000
1,14515,0.000000
2,14515,0.000000
0,14520,0.000000
1,14520,0.000000
2,14520,0.000000
0,14525,0.000000
1,14525,0.000000
2,14525,0.000000
0,14530,0.000000
1,14530,0.000000
2,14530,0.000000
0,14535,0.000000
1,14535,0.000000
2,14535,0.000000
0,14540,0.000000
1,14540,0.000000
2,14540,0.000000
0,14545,0.000000
1,14545,0.000000
2,14545,0.000000
0,14550,0.000000
1,14550,0.000000
2,14550,0.000000
0,14555,0.000000
1,14555,0.000000
2,14555,0.000000
0,14560,0.000000
1,14560,0.000000
2,14560,0.000000
0,14565,0.000000
1,14565,0.000000
2,14565,0.000000
0,14570,0.000000
1,14570,0.000000
2,14570,0.000000
0,14575,0.000000
1,14575,0.000000
2,14575,0.000000
0,14580,0.000000
1,14580,0.000000
2,14580,0.000000
0,14585,0.000000
1,14585,0.000000
2,14585,0.000000
0,14590,0.000000
1,14590,0.000000
2,14590,0.000000
0,14595,0.000000
1,14595,0.000000
2,14595,0.000000
0,14600,0.000000
1,14600,0.000000
2,14600,0.000000
0,14605,0.000000
1,14605,0.000000
2,14605,0.000000
0,14610,0.000000
1,14610,0.000000
2,14610,0.000000
0,14615,0.000000
1,14615,0.000000
2,14615,0.000000
0,14620,0.000000
1,14620,0.000000
2,14620,0.000000
0,14625,0.000000
1,14625,0.000000
2,14625,0.000000
0,14630,0.000000
1,14630,0.000000
2,14630,0.000000
0,14635,0.000000
1,14635,0.000000
2,14635,0.000000
0,14640,0.000000
1,14640,0.000000
2,14640,0.000000
0,14645,0.000000
1,14645,0.000000
2,14645,0.000000
0,14650,0.000000
1,14650,0.000000
2,14650,0.000000
0,14655,0.000000
1,14655,0.000000
2,14655,0.000000
0,14660,0.000000
1,14660,0.000000
2,14660,0.000000
0,14665,0.000000
1,14665,0.000000
2,14665,0.000000
0,14670,0.000000
1,14670,0.000000
2,14670,0.000000
0,14675,0.000000
1,14675,0.000000
2,14675,0.000000
0,14680,0.000000
1,14680,0.000000
2,14680,0.000000
0,14685,0.000000
1,14685,0.000000
2,14685,0.000000
0,14690,0.000000
1,14690,0.000000
2,14690,0.000000
0,14695,0.000000
1,14695,0.000000
2,14695,0.000000
0,14700,0.000000
1,14700,0.000000
2,14700,0.000000
0,14705,0.000000
1,14705,0.000000
2,14705,0.000000
0,14710,0.000000
1,14710,0.000000
2,14710,0.000000
0,14715,0.000000
1,14715,0.000000
2,14715,0.000000
0,14720,0.000000
1,14720,0.000000
2,14720,0.000000
0,14725,0.000000
1,14725,0.000000
2,14725,0.000000
0,14730,0.000000
1,14730,0.000000
2,14730,0.000000
0,14735,0.000000
1,14735,0.000000
2,14735,0.000000
0,14740,0.000000
1,14740,0.000000
2,14740,0.000000
0,14745,0.000000
1,14745,0.000000
2,14745,0.000000
0,14750,0.000000
1,14750,0.000000
2,14750,0.000000
0,14755,0.000000
1,14755,0.000000
2,14755,0.000000
0,14760,0.000000
1,14760,0.000000
2,14760,0.000000
0,14765,0.000000
1,14765,0.000000
2,14765,0.000000
0,14770,0.000000
1,14770,0.000000
2,14770,0.000000
0,14775,0.000000
1,14775,0.000000
2,14775,0.000000
0,14780,0.000000
1,14780,0.000000
2,14780,0.000000
0,14785,0.000000
1,14785,0.000000
2,14785,0.000000
0,14790,0.000000
1,14790,0.000000
2,14790,0.000000
0,14795,0.000000
1,14795,0.000000
2,14795,0.000000
0,14800,0.000000
1,14800,0.000000
2,14800,0.000000
0,14805,0.000000
1,14805,0.000000
2,14805,0.000000
0,14810,0.000000
1,14810,0.000000
2,14810,0.000000
0,14815,0.000000
1,14815,0.000000
2,14815,0.000000
0,14820,0.000000
1,14820,0.000000
2,14820,0.000000
0,14825,0.000000
1,14825,0.000000
2,14825,0.000000
0,14830,0.000000
1,14830,0.000000
2,14830,0.000000
0,14835,0.000000
1,14835,0.000000
2,14835,0.000000
0,14840,0.000000
1,14840,0.000000
2,14840,0.000000
0,14845,0.000000
1,14845,0.000000
2,14845,0.000000
0,14850,0.000000
1,14850,0.000000
2,14850,0.000000
0,14855,0.000000
1,14855,0.000000
2,14855,0.000000
0,14860,0.000000
1,14860,0.000000
2,14860,0.000000
0,14865,0.000000
1,14865,0.000000
2,14865,0.000000
0,14870,0.000000
1,14870,0.000000
2,14870,0.000000
0,14875,0.000000
1,14875,0.000000
2,14875,0.000000
0,14880,0.000000
1,14880,0.000000
2,14880,0.000000
0,14885,0.000000
1,14885,0.000000
2,14885,0.000000
0,14890,0.000000
1,14890,0.000000
2,14890,0.000000
0,14895,0.000000
1,14895,0.000000
2,14895,0.000000
0,14900,0.000000
1,14900,0.000000
2,14900,0.000000
0,14905,0.000000
1,14905,0.000000
2,14905,0.000000
0,14910,0.000000
1,14910,0.000000
2,14910,0.000000
0,14915,0.000000
1,14915,0.000000
2,14915,0.000000
0,14920,0.000000
1,14920,0.000000
2,14920,0.000000
0,14925,0.000000
1,14925,0.000000
2,14925,0.000000
0,14930,0.000000
1,14930,0.000000
2,14930,0.000000
0,14935,0.000000
1,14935,0.000000
2,14935,0.000000
0,14940,0.000000
1,14940,0.000000
2,14940,0.000000
0,14945,0.000000
1,14945,0.000000
2,14945,0.000000
0,14950,0.000000
1,14950,0.000000
2,14950,0.000000
0,14955,0.000000
1,14955,0.000000
2,14955,0.000000
0,14960,0.000000
1,14960,0.000000
2,14960,0.000000
0,14965,0.000000
1,14965,0.000000
2,14965,0.000000
0,14970,0.000000
1,14970,0.000000
2,14970,0.000000
0,14975,0.000000
1,14975,0.000000
2,14975,0.000000
0,14980,0.000000
1,14980,0.000000
2,14980,0.000000
0,14985,0.000000
1,14985,0.000000
2,14985,0.000000
0,14990,0.000000
1,14990,0.000000
2,14990,0.000000
0,14995,0.000000
1,14995,0.000000
2,14995,0.000000
0,15000,0.000000
1,15000,0.000000
2,15000,0.000000
0,15005,0.000000
1,15005,0.000000
2,15005,0.000000
0,15010,0.000000
1,15010,0.000000
2,15010,0.000000
0,15015,0.000000
1,15015,0.000000
2,15015,0.000000
0,15020,0.000000
1,15020,0.000000
2,15020,0.000000
0,15025,0.000000
1,15025,0.000000
2,15025,0.000000
0,15030,0.000000
1,15030,0.000000
2,15030,0.000000
0,15035,0.000000
1,15035,0.000000
2,15035,0.000000
0,15040,0.000000
1,15040,0.000000
2,15040,0.000000
0,15045,0.000000
1,15045,0.000000
2,15045,0.000000
0,15050,0.000000
1,15050,0.000000
2,15050,0.000000
0,15055,0.000000
1,15055,0.000000
2,15055,0.000000
0,15060,0.000000
1,15060,0.000000
2,15060,0.000000
0,15065,0.000000
1,15065,0.000000
2,15065,0.000000
0,15070,0.000000
1,15070,0.000000
2,15070,0.000000
0,15075,0.000000
1,15075,0.000000
2,15075,0.000000
0,15080,0.000000
1,15080,0.000000
2,15080,0.000000
0,15085,0.000000
1,15085,0.000000
2,15085,0.000000
0,15090,0.000000
1,15090,0.000000
2,15090,0.000000
0,15095,0.000000
1,15095,0.000000
2,15095,0.000000
0,15100,0.000000
1,15100,0.000000
2,15100,0.000000
0,15105,0.000000
1,15105,0.000000
2,15105,0.000000
0,15110,0.000000
1,15110,0.000000
2,15110,0.000000
0,15115,0.000000
1,15115,0.000000
2,15115,0.000000
0,15120,0.000000
1,15120,0.000000
2,15120,0.000000
0,15125,0.000000
1,15125,0.000000
2,15125,0.000000
0,15130,0.000000
1,15130,0.000000
2,15130,0.000000
0,15135,0.000000
1,15135,0.000000
2,15135,0.000000
0,15140,0.000000
1,15140,0.000000
2,15140,0.000000
0,15145,0.000000
1,15145,0.000000
2,15145,0.000000
0,15150,0.000000
1,15150,0.000000
2,15150,0.000000
0,15155,0.000000
1,15155,0.000000
2,15155,0.000000
0,15160,0.000000
1,15160,0.000000
2,15160,0.000000
0,15165,0.000000
1,15165,0.000000
2,15165,0.000000
0,15170,0.000000
1,15170,0.000000
2,15170,0.000000
0,15175,0.000000
1,15175,0.000000
2,15175,0.000000
0,15180,0.000000
1,15180,0.000000
2,15180,0.000000
0,15185,0.000000
1,15185,0.000000
2,15185,0.000000
0,15190,0.000000
1,15190,0.000000
2,15190,0.000000
0,15195,0.000000
1,15195,0.000000
2,15195,0.000000
0,15200,0.000000
1,15200,0.000000
2,15200,0.000000
0,15205,0.000000
1,15205,0.000000
2,15205,0.000000
0,15210,0.000000
1,15210,0.000000
2,15210,0.000000
0,15215,0.000000
1,15215,0.000000
2,15215,0.000000
0,15220,0.000000
1,15220,0.000000
2,15220,0.000000
0,15225,0.000000
1,15225,0.000000
2,15225,0.000000
0,15230,0.000000
1,15230,0.000000
2,15230,0.000000
0,15235,0.000000
1,15235,0.000000
2,15235,0.000000
0,15240,0.000000
1,15240,0.000000
2,15240,0.000000
0,15245,0.000000
1,15245,0.000000
2,15245,0.000000
0,15250,0.000000
1,15250,0.000000
2,15250,0.000000
0,15255,0.000000
1,15255,0.000000
2,15255,0.000000
0,15260,0.000000
1,15260,0.000000
2,15260,0.000000
0,15265,0.000000
1,15265,0.000000
2,15265,0.000000
0,15270,0.000000
1,15270,0.000000
2,15270,0.000000
0,15275,0.000000
1,15275,0.000000
2,15275,0.000000
0,15280,0.000000
1,15280,0.000000
2,15280,0.000000
0,15285,0.000000
1,15285,0.000000
2,15285,0.000000
0,15290,0.000000
1,15290,0.000000
2,15290,0.000000
0,15295,0.000000
1,15295,0.000000
2,15295,0.000000
0,15300,0.000000
1,15300,0.000000
2,15300,0.000000
0,15305,0.000000
1,15305,0.000000
2,15305,0.000000
0,15310,0.000000
1,15310,0.000000
2,15310,0.000000
0,15315,0.000000
1,15315,0.000000
2,15315,0.000000
0,15320,0.000000
1,15320,0.000000
2,15320,0.000000
0,15325,0.000000
1,15325,0.000000
2,15325,0.000000
0,15330,0.000000
1,15330,0.000000
2,15330,0.000000
0,15335,0.000000
1,15335,0.000000
2,15335,0.000000
0,15340,0.000000
1,15340,0.000000
2,15340,0.000000
0,15345,0.000000
1,15345,0.000000
2,15345,0.000000
0,15350,0.000000
1,15350,0.000000
2,15350,0.000000
0,15355,0.000000
1,15355,0.000000
2,15355,0.000000
0,15360,0.000000
1,15360,0.000000
2,15360,0.000000
0,15365,0.000000
1,15365,0.000000
2,15365,0.000000
0,15370,0.000000
1,15370,0.000000
2,15370,0.000000
0,15375,0.000000
1,15375,0.000000
2,15375,0.000000
0,15380,0.000000
1,15380,0.000000
2,15380,0.000000
0,15385,0.000000
1,15385,0.000000
2,15385,0.000000
0,15390,0.000000
1,15390,0.000000
2,15390,0.000000
0,15395,0.000000
1,15395,0.000000
2,15395,0.000000
0,15400,0.000000
1,15400,0.000000
2,15400,0.000000
0,15405,0.000000
1,15405,0.000000
2,15405,0.000000
0,15410,0.000000
1,15410,0.000000
2,15410,0.000000
0,15415,0.000000
1,15415,0.000000
2,15415,0.000000
0,15420,0.000000
1,15420,0.000000
2,15420,0.000000
0,15425,0.000000
1,15425,0.000000
2,15425,0.000000
0,15430,0.000000
1,15430,0.000000
2,15430,0.000000
0,15435,0.000000
1,15435,0.000000
2,15435,0.000000
0,15440,0.000000
1,15440,0.000000
2,15440,0.000000
0,15445,0.000000
1,15445,0.000000
2,15445,0.000000
0,15450,0.000000
1,15450,0.000000
2,15450,0.000000
0,15455,0.000000
1,15455,0.000000
2,15455,0.000000
0,15460,0.000000
1,15460,0.000000
2,15460,0.000000
0,15465,0.000000
1,15465,0.000000
2,15465,0.000000
0,15470,0.000000
1,15470,0.000000
2,15470,0.000000
0,15475,0.000000
1,15475,0.000000
2,15475,0.000000
0,15480,0.000000
1,15480,0.000000
2,15480,0.000000
0,15485,0.000000
1,15485,0.000000
2,15485,0.000000
0,15490,0.000000
1,15490,0.000000
2,15490,0.000000
0,15495,0.000000
1,15495,0.000000
2,15495,0.000000
0,15500,0.000000
1,15500,0.000000
2,15500,0.000000
0,15505,0.000000
1,15505,0.000000
2,15505,0.000000
0,15510,0.000000
1,15510,0.000000
2,15510,0.000000
0,15515,0.000000
1,15515,0.000000
2,15515,0.000000
0,15520,0.000000
1,15520,0.000000
2,15520,0.000000
0,15525,0.000000
1,15525,0.000000
2,15525,0.000000
